GAME_ID,HOME_TEAM_ID,SEASON,TEAM_ID_home,TEAM_ID_away,WINS
22100592,1610612766,2021,1610612766,1610612749,1
22100593,1610612765,2021,1610612765,1610612753,1
22100594,1610612754,2021,1610612754,1610612762,1
22100595,1610612738,2021,1610612738,1610612752,1
22100596,1610612756,2021,1610612756,1610612748,0
22100582,1610612755,2021,1610612755,1610612759,1
22100583,1610612751,2021,1610612751,1610612749,0
22100584,1610612761,2021,1610612761,1610612762,1
22100585,1610612741,2021,1610612741,1610612764,1
22100586,1610612745,2021,1610612745,1610612742,0
22100587,1610612760,2021,1610612760,1610612750,0
22100588,1610612743,2021,1610612743,1610612758,1
22100589,1610612747,2021,1610612747,1610612737,1
22100590,1610612757,2021,1610612757,1610612739,0
22100578,1610612752,2021,1610612752,1610612738,1
22100579,1610612763,2021,1610612763,1610612765,1
22100580,1610612740,2021,1610612740,1610612744,1
22100581,1610612756,2021,1610612756,1610612746,1
22100567,1610612766,2021,1610612766,1610612765,1
22100568,1610612753,2021,1610612753,1610612755,0
22100569,1610612764,2021,1610612764,1610612745,0
22100570,1610612738,2021,1610612738,1610612759,0
22100571,1610612754,2021,1610612754,1610612751,0
22100572,1610612742,2021,1610612742,1610612744,1
22100573,1610612749,2021,1610612749,1610612761,0
22100574,1610612750,2021,1610612750,1610612760,1
22100575,1610612743,2021,1610612743,1610612762,0
22100576,1610612757,2021,1610612757,1610612748,0
22100577,1610612758,2021,1610612758,1610612737,0
22100562,1610612739,2021,1610612739,1610612763,0
22100563,1610612761,2021,1610612761,1610612759,1
22100564,1610612752,2021,1610612752,1610612754,1
22100565,1610612740,2021,1610612740,1610612756,0
22100566,1610612747,2021,1610612747,1610612758,1
22100552,1610612755,2021,1610612755,1610612745,1
22100553,1610612764,2021,1610612764,1610612766,1
22100554,1610612751,2021,1610612751,1610612763,0
22100555,1610612741,2021,1610612741,1610612753,1
22100556,1610612749,2021,1610612749,1610612765,0
22100557,1610612740,2021,1610612740,1610612762,0
22100558,1610612742,2021,1610612742,1610612743,1
22100559,1610612744,2021,1610612744,1610612748,1
22100560,1610612757,2021,1610612757,1610612737,1
22100561,1610612746,2021,1610612746,1610612750,0
22100545,1610612761,2021,1610612761,1610612752,1
22100546,1610612738,2021,1610612738,1610612753,1
22100547,1610612739,2021,1610612739,1610612754,1
22100548,1610612758,2021,1610612758,1610612748,1
22100549,1610612766,2021,1610612766,1610612756,0
22100550,1610612760,2021,1610612760,1610612742,0
22100551,1610612747,2021,1610612747,1610612750,1
22100539,1610612749,2021,1610612749,1610612740,1
22100540,1610612765,2021,1610612765,1610612759,1
22100541,1610612764,2021,1610612764,1610612741,0
22100542,1610612751,2021,1610612751,1610612746,0
22100543,1610612745,2021,1610612745,1610612743,0
22100544,1610612762,2021,1610612762,1610612744,0
22100529,1610612738,2021,1610612738,1610612756,1
22100530,1610612754,2021,1610612754,1610612741,0
22100531,1610612758,2021,1610612758,1610612742,0
22100532,1610612745,2021,1610612745,1610612748,0
22100533,1610612739,2021,1610612739,1610612737,0
22100534,1610612761,2021,1610612761,1610612746,1
22100535,1610612763,2021,1610612763,1610612759,1
22100536,1610612760,2021,1610612760,1610612752,1
22100537,1610612762,2021,1610612762,1610612750,1
22100538,1610612747,2021,1610612747,1610612757,1
22100525,1610612751,2021,1610612751,1610612755,0
22100526,1610612753,2021,1610612753,1610612749,0
22100527,1610612764,2021,1610612764,1610612739,1
22100516,1610612765,2021,1610612765,1610612752,0
22100517,1610612754,2021,1610612754,1610612766,0
22100518,1610612738,2021,1610612738,1610612746,0
